	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Mu-like phage	565.166666666667	1827	404.333333333333	79	70.5	330	77.8333333333333	116.166666666667	166	607.666666666667	872.333333333333	1369.66666666667	745.666666666667	139	102.5	22.6666666666667	1837.33333333333	3209	84.3333333333333	96.1666666666667	187	47	442.666666666667	67.6666666666667	43	109.166666666667	25.6666666666667	14.6666666666667	32.3333333333333	190.5	12.6666666666667	29.6666666666667	761.166666666667	518	48.3333333333333	62	63.8333333333333	19	112.333333333333	279.5	113.666666666667	212	31.3333333333333	26	2.33333333333333	124.166666666667	17.6666666666667	61	233.666666666667	55	56	136	42	7.33333333333333	6.83333333333333	557.333333333333	159.666666666667	2165.5	1057	132	1910.66666666667	662.166666666667
Muconate lactonizing enzyme family	1971.5	1068.5	2212.5	216.5	517.5	2070.5	492.5	417	446.5	2264.5	3930	4121	2194.5	902	725.5	84.5	1495	1275.5	452	344.5	3482.5	583	1490.5	909.5	535.5	476.5	322.5	1467	83.5	1219.5	272.5	122	1806	395	1242	640.5	405.5	97	348.5	1331.5	583.5	2212	208	187	19	323	680.5	1264	3436	732.5	1752	1851.5	523.5	3365	3662	2226	794	3191.5	2683	2640	2442.5	2801
MukBEF Chromosome Condensation	6	72	9	8	30	2	4	24	4	274	1041	1143	5612	8	11	5	11536	0	6	11	24	8	0	0	0	21	2	4	0	4	4	4	10	2	0	8	0	0	65	6	2	4	0	0	0	186	0	0	2	54	22	21	6	10	2	0	0	14707	6109	0	2665	555
Multi-subunit cation antiporter	1925	561.5	2326.5	167	281.5	1497	616	334.5	143	2117.5	1390.5	2797	2918.5	506	219	115	67	76.5	129	181.5	7980.5	1792	445	509	324.5	141	468	952.5	39.5	67.5	78.5	44	4851	70	161	459	288.5	241.5	192	3534	1146.5	2982.5	57.5	168.5	26.5	404	786.5	1980.5	620.5	1036.5	2764	6027.5	1737.5	1971.5	2688	4131	1734.5	140	959.5	3265.5	3186.5	4224.5
Multidrug Resistance, Tripartite Systems Found in Gram Negative Bacteria TEMP	4391.5	2913	5002	299	430	265.5	476.5	557.5	1316.5	2027.5	6245.5	1731	4408	983.5	465	99	7208.5	4853	864	771	4.5	23	807	3.5	316.5	869.5	125.5	145	227	2806.5	108	330.5	39.5	1359.5	3036	583.5	520.5	1	919.5	286	225	2	43.5	492	0	621	83	176	637.5	288	142	1.5	3	20.5	158.5	0.5	8.5	8180.5	5516	26.5	5115.5	6642.5
Multidrug resistance RND efflux system MexEFOprN	25541.5	15558.5	26710.5	2456	4237	2301	5293.5	7140.5	17123.5	20908	38190	28695	17761	15266.5	10595	963	17332	27912.5	6426.5	5466	15728	6102.5	14675	3845	8816.5	5973	15983	896.5	2743	15763.5	4751	1685.5	10707	7558.5	24987	3303.5	2897.5	531	6226.5	8897	2975.5	3297	5932.5	4948.5	52	4928.5	9801.5	20475	28819	7531.5	16105.5	10247.5	2970	350	1030.5	7747	2585.5	38525	33547.5	4525.5	37189	50969.5
Multiple Antibiotic Resistance MAR locus	1	2	0	0	0	0	0	0	2	23	63	57	245	0	0	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1649	525	0	221	32
Mupirocin resistance	2024.33333333333	1856.33333333333	2457	1042.33333333333	937.666666666666	1224	636.333333333334	1068.33333333333	1890	2257.33333333333	2363.66666666667	2642.33333333333	2236	2150.66666666667	2022	901.666666666667	1888.33333333333	813	1332.33333333333	1288.33333333333	4579.33333333333	1046.66666666667	2725.33333333333	545.666666666666	1129.66666666667	1177.66666666667	1306.33333333333	833	887.333333333333	836.999999999999	1444	820.333333333333	2484.66666666667	798.333333333333	1404.33333333333	1044	613.666666666667	146	832	2221	1016	1838.66666666667	2247	632.333333333333	12.3333333333333	309.666666666667	1407.33333333334	2323	2521.66666666667	1308.66666666667	2470	3378.66666666667	894.333333333333	1171.66666666667	1476	2652.66666666667	863	2445	1780.66666666667	2105.33333333333	2201.33333333333	2072.66666666667
Murein hydrolase regulation and cell death	1241	1030.5	934	301.5	359	512.5	535.5	411.5	1062.5	2293	2062.5	3323	4023.5	3025.5	3650.5	229	5160	2151.5	566.5	479	2951.5	619.5	1568	283.5	735	373.5	1545.5	266	366	2053.5	753	235.5	1995.5	1214	3687	305.5	219.5	79	315	1321.5	482	686.5	5180	360.5	10	328.5	2365.5	4787	3220	519	900.5	2197.5	552	462.5	636	2107	570	8014	3921	843.5	2801	2635
Mycobacterial FadD proteins (fatty acid CoA- and AMP- ligases)	254	449.5	166	560.5	488	285	331.5	745.5	266.5	837.5	384.5	1064.5	698.5	641	271	697.5	373.5	77.5	798	721	3389.5	662	3176	395	805	575.5	759.5	197	453	277.5	860	586	2445	525.5	320	384.5	209	110	422	1799	815.5	1487.5	765.5	345.5	7.5	92	528.5	914	124	935.5	2187	2366.5	634	53.5	43.5	2890.5	765.5	296	409.5	1548.5	671	422.5
Mycobacterial FadE proteins Acyl-CoA dehydrogenase	777	286	326	256	365	371	35	839	114	236	538	474	402	468	142	34	29	61	606	373	795	997	4526	558	421	478	319	206	36	83	155	71	525	50	126	245	171	55	424	128	121	225	219	53	0	16	172	247	36	120	66	1103	398	219	442	595	67	39	54	64	68	102
Mycobacterial HadABC proteins ((3R)-hydroxyacyl-ACP dehydrates of FASII)	175	109	149	41	66	12	57	105	668	181	100	79	60	164	156	22	2	7	84	39	338	360	1431	293	183	80	302	4	129	116	166	10	101	20	52	42	24	22	63	8	20	50	2	14	0	2	40	59	43	19	24	367	99	2	11	155	17	23	2	8	2	11
Mycobacterial cell wall virulence lipid phthiocerol dimycocerosate (PDIM)	5	29	15	41	41	14	0	44	1	4	1	0	2	0	14	8	8	6	193	69	0	9	20	2	34	120	18	12	11	6	4	5	1	8	1	12	16	0	27	10	11	0	6	2	0	4	67	8	3	7	14	0	0	2	3	0	4	4	2	12	2	2
Mycobacterial gene cluster associated with resistance against FAS-II antibiotics	571	314	412	89	210	158	228	456	1617	513	511	197	334	478	378	54	18	715	158	105	1644	1620	503	695	31	207	166	26	238	979	391	40	541	43	264	89	75	43	214	69	36	99	19	46	6	36	121	108	121	31	39	1220	460	12	22	248	81	413	69	61	460	148
Mycobacterial heme acquisition system	348	237.5	305	35	76	25.5	89	153.5	748	406	189	124.5	80	413	248	29.5	30	27	126	50.5	504.5	638.5	410	221	26.5	104.5	276.5	9	233	294	427	9	191	44	86	38	28	25	60.5	25	23	62	4	5	0	25	41.5	82.5	65	43	101	227.5	110	1	7	270	10	23	11	23	6	19
Mycobacterial lipid and multidrug efflux system proteins MmpL, MmpS	105	265.5	109	86	98	60.5	378	226.5	56	1481	375	1149.5	1328	617	603	24.5	43	20	572	125.5	15.5	7.5	35	12	125.5	209.5	328.5	29	23	17	334	45	43	19	1111	54	53	7	153.5	47	24	0	2551	65	0	19	1170.5	2147.5	856	28	29	0.5	1	0	12	5	0	23	38	2	68	142
Mycobacterial lipoproteins (LPR group)	2700	1411.33333333333	3283	286.666666666667	495.333333333333	260	373.333333333333	692.666666666666	988.666666666667	1985	5074.66666666667	3104	1900	1547.66666666667	1514	148	1573.66666666667	2816.66666666667	797	620.333333333333	3693.66666666667	870	2885	316.333333333333	394.333333333333	703	659.333333333334	114.333333333333	205	1801.33333333333	725.666666666667	197	1227.33333333333	998.333333333333	4335.66666666667	315.666666666667	285.666666666667	151.333333333333	704	983.333333333333	377.333333333333	751.333333333333	569.666666666667	240.666666666667	4.66666666666667	737	543.333333333333	1235.66666666667	2657.66666666667	777.666666666667	1493	3670.66666666667	1237.66666666667	40.3333333333333	254.333333333333	2315.33333333333	312	6264.33333333333	5618	1044	4434.33333333333	8630.33333333333
Mycobacterial multidrug efflux systems implicated in AMR 	116	94	69	36	53	11	43	101	282	79	87	44	16	30	53	6	12	12	128.5	52	31	10	146	1	726	85	970	9	26	51	39	9	11	15	10	28	21	8	59	17	6	4	2	9	0	9	42.5	14	65	18	6	2	3	7	9	10	1	22	3	2	9	4
Mycobacterial signal transduction system MprAB required for persistent infections	74	12	28	28	31	8	0	84	10	8	38	4	2	45	5	0	4	5	61	41	8	46	46	260	12	30	4	4	0	14	6	5	45	5	10	8	9	27	31	8	7	37	0	2	0	2	16	19	0	10	16	109	42	0	3	33	0	0	0	0	3	0
Mycofactocin system cluster	149	61	236	94	163	110	10	213	39	105	124	715	473	108	57	20	13	18	179	79	4163	1281	3130	634	82	179	19	29	10	14	7	32	5793	97	272	79	56	189	154	3103	1090	2245	6	14	16	26	253	529	7	2474	5973	4315	1184	102	122	3719	1316	19	26	456	73	65
Mycolic acid synthesis 2	1500	864	1914.5	110.5	163.5	160.5	85.5	344	337.5	489.5	2060	1270.5	819.5	266.5	129	19	916	1089.5	293	274.5	386	274.5	1648.5	322.5	221	276	209.5	40	34.5	670.5	23.5	63	228.5	261.5	561	152	112	22	232.5	204	71	45	13	20	0	136	71	77	1191.5	46	45	263	85.5	11.5	40	156.5	20.5	2088	1539	57.5	1184	1508
Mycosporine synthesis cluster	48	143	29	408	242	40	45	249	150	104	29	4	16	54	71	379	160	6	258	261	0	0	0	0	247	249	272	118	291	156	303	366	6	328	113	301	143	0	237	182	266	2	273	143	0	20	158	43	26	235	301	0	0	13	6	0	7	95	18	4	12	4
N,N'-diacetylbacillosamine	860	753	639	154	262	52	472	408	549	1824	3332	4302	2101	2493	3262	94	123	635	402	333	7257	1191	2120	61	189	351	589	64	51	68	695	125	4202	133	760	229	222	186	386	2855	913	1874	1133	264	24	190	1728	2665	4578	1246	2824	5430	1453	35	45	4752	1732	210	1307	2141	1280	1764
N-acetylneuraminate utilization	1637	1132	1554.5	473	579.5	202.5	726.5	516	1718.5	2545	1514.5	2291.5	2329	2128.5	1825	277.5	1177.5	956	782	650	2606	548	1267.5	235	1042.5	650	1866.5	204	419.5	842.5	1015	300.5	1214.5	536	1960.5	376.5	253.5	60.5	462	859	426.5	405	1930.5	250	4.5	292.5	2188.5	4580.5	3767.5	481.5	930.5	1605.5	511	28.5	59	1229.5	368.5	2395.5	3065.5	635	1890.5	3094.5
NAD and NADP cofactor biosynthesis bacterial	6557.33333333333	6137.58333333333	7810	2265.5	2686.25	6221.66666666667	2085.75	2870.25	5838.58333333333	8875.25	13676.75	13810.6666666667	9066.58333333333	7103.91666666667	4956.75	2212.5	7167.66666666667	6731.66666666667	3392.91666666666	3264.58333333333	13374.8333333333	3471.75	7674.25	2083.75	3770.75	3057.83333333333	4460.75	2879.75	2373.25	6146	3856.91666666667	2017.5	8169.33333333333	3360.91666666667	7752.83333333334	2832.33333333333	1866.75	362.916666666667	2442.66666666667	6382.5	2674	6027.25	5942.41666666667	1666.33333333333	45.4166666666667	1371.41666666667	4996.25	8809.58333333333	14812.4166666667	3504.16666666667	6878.08333333333	9241.33333333333	2904.91666666667	6687.5	8848.75	8532.41666666666	2730.91666666667	14245	11223.8333333333	6866.25	10926.25	13187.3333333333
NAD and NADP cofactor biosynthesis global	6557.33333333333	6137.58333333333	7810	2265.5	2686.25	6221.66666666667	2085.75	2870.25	5838.58333333333	8875.25	13676.75	13810.6666666667	9066.58333333333	7103.91666666667	4956.75	2212.5	7167.66666666667	6731.66666666667	3392.91666666666	3264.58333333333	13374.8333333333	3471.75	7674.25	2083.75	3770.75	3057.83333333333	4460.75	2879.75	2373.25	6146	3856.91666666667	2017.5	8169.33333333333	3360.91666666667	7752.83333333334	2832.33333333333	1866.75	362.916666666667	2442.66666666667	6382.5	2674	6027.25	5942.41666666667	1666.33333333333	45.4166666666667	1371.41666666667	4996.25	8809.58333333333	14812.4166666667	3504.16666666667	6878.08333333333	9241.33333333333	2904.91666666667	6687.5	8848.75	8532.41666666666	2730.91666666667	14245	11223.8333333333	6866.25	10926.25	13187.3333333333
NAD-reducing [NiFe] hydrogenase HoxFUYH(E)	11	25	9	51	95	18	2	59.5	13	13	7	5	0	22.5	12	17	17.5	1	55	128.5	385.5	24.5	345	0	44.5	89	7	25.5	13	5	9	28.5	7	13.5	11	68	55.5	4	161	39	26	0	4	2	0	1	30.5	26	6	30	15	231	71	8	6	24	0	14	32	8	23	49
NADH ubiquinone oxidoreductase	10746.6666666667	10284	13552.3333333333	8941.00000000002	9662.00000000005	4608.66666666667	1776.33333333333	10257.6666666667	8023.66666666668	9791.66666666668	17984.6666666667	12095.3333333333	8424.00000000001	6631.33333333334	5635	9346	12528	7772.66666666667	9719	15369.6666666666	17568.3333333334	3758.33333333334	13090.0000000001	2269.66666666666	9112.00000000002	9268.33333333333	12076.6666666667	3938.33333333332	7817.00000000001	6783.00000000001	6815.66666666667	8510.66666666668	9702.00000000001	11274	6433.66666666667	10281.3333333333	4199.33333333332	532.666666666667	5627.33333333333	9603	7807.33333333335	5479.99999999999	19243.3333333333	9088.66666666667	55.6666666666667	2228.33333333333	5833.66666666667	2973.33333333333	10897.3333333333	6797.33333333336	11334.3333333333	13611.6666666667	3817.33333333333	3670	4914.66666666667	9476.33333333333	2998.66666666667	17642.6666666667	12127	5816	11480.3333333334	15764.3333333333
NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter	12671.6666666667	10845.5	15878.8333333333	9108.00000000002	9943.50000000005	6105.66666666667	2392.33333333334	10592.1666666667	8166.66666666668	11909.1666666667	19375.1666666667	14892.3333333333	11342.5	7137.33333333335	5854	9461	12595	7849.16666666668	9848	15551.1666666666	25548.8333333333	5550.33333333333	13535.0000000001	2778.66666666667	9436.50000000002	9409.33333333334	12544.6666666667	4890.83333333333	7856.50000000001	6850.50000000001	6894.16666666667	8554.66666666668	14553	11344	6594.66666666667	10740.3333333333	4487.83333333332	774.166666666667	5819.33333333333	13137	8953.83333333333	8462.5	19300.8333333333	9257.16666666667	82.1666666666667	2632.33333333333	6620.16666666666	4953.83333333333	11517.8333333333	7833.83333333336	14098.3333333333	19639.1666666667	5554.83333333334	5641.5	7602.66666666668	13607.3333333333	4733.16666666667	17782.6666666667	13086.5	9081.5	14666.8333333333	19988.8333333333
NADP-reducing [FeFe]-hydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Na(+) H(+) antiporter	247	680	422.5	79.5	118.5	163.5	58	207	274.5	306.5	655	1394.5	621.5	165	72	20	776.5	200	121	114.5	2015.5	738.5	344.5	77	136.5	123.5	31	31	29.5	38	43	38	189.5	40.5	100	98	85.5	56.5	146.5	345.5	85.5	127.5	10	167.5	1	107	72	56	1458.5	26.5	19.5	904.5	292.5	78	71.5	519.5	113	1339	952.5	243.5	1035.5	960
Na-driven 2-hydroxyglutarate pathway	10	39	20	10	35	6	10	52	35	42	20	40	186	83.5	945	4	12	105	16	78.5	0	2	4	6	61	17	5	2	1.5	2	1	2	15	11	0	22	17	0	29	112	21	10	2	2	0	32	151	361	185	4	18	48	5	3	4	25	17	2521	871	29	82	213
Na-translocating NADH-quinone oxidoreductase	34	238	70	13	38	6	4	67	20	321	236	8	59	86	5	3	12	2	14	93	15	11	3	6	9	32	2	0	0	10	2	5	25	9	3	23	24	1	32	19	24	8	2	2	0	48	4	8	2	18	10	12	4	19	6	17	14	13360	4195	19	9	100
NhaA, NhaD and Sodium-dependent phosphate transporters	1463	927	1895.5	145.5	292.5	555.5	487	336	406.5	2015.5	1727	3752.5	4406.5	1747	2155	61	2975.5	1207	309	299.5	2018.5	751.5	612.5	149	290.5	255.5	279	130	51.5	308	389	65	609.5	151.5	830	240	185.5	61.5	282.5	909.5	222.5	1010.5	671	208.5	10	334	786	1768	2242.5	54.5	50.5	926.5	298.5	638	678.5	811.5	354	5703	2966.5	1440.5	3194.5	3112
NiFe hydrogenase maturation	110.5	193	151.5	185	377	162.5	55	555	76	294	223.5	382.5	145	704	104	59	65	21	635	651.5	7755	1559.5	7489	1423	737.166666666667	710.5	52	71	34	49.6666666666667	17	89	3065.5	109	245	183.333333333333	147.5	173	346	1061	221.666666666667	4132.5	22	102	6.5	122	110	539	112.5	3107	8185	5824	1699	129	162	8380.5	787.5	7447	3774	2932	1499.5	561
Nickel-requiring	2116.5	881.5	1886.5	3539.5	2294.16666666667	2943.66666666667	487	2149.33333333333	725	2530.5	2504	2812.5	4062.5	2574.83333333333	3376.5	844	2760.16666666667	1655	996.666666666667	885.833333333333	9268.5	1603.66666666667	3027.5	752.5	1396.16666666667	1408.5	1824	1079.16666666667	826.333333333333	1373	844	726.5	6616.5	1772.5	4644	1197.5	568.333333333333	276.5	788	4428	2376.66666666667	2144.33333333333	2123	599	27	360.5	2180	3795.16666666667	2287.5	1921.33333333333	4007	4967	1595.5	1225.33333333333	1747.5	4805.5	2169	5217	2452.33333333333	3915.16666666667	2505.66666666667	2082.16666666667
Nicotinate catabolism, anaerobic	5	13	9	4	43	2	4	25	0	218	63	381	266	16	424	3	8	12	23	30	16	4	10	2	24	15	6	4	4	0	112	9	25	5	0	13	18	0	31	18	8	16	3	2	0	3	60	253	9	7	1	2	0	6	6	7	3	18	31	26	62	113
Nicotinic acid utilization	205	201	331	96	124	190	57	91	306	254	556	223	1965	509	487	17	21	3361	42	43	490	501	123	19	55	113	32	52	92	533	89	38	140	1719	1367	48	75	0	86	116	49	49	13	60	0	164	16	72	173	62	32	73	30	78	40	513	90	1396	924	119	1766	1741
Nitrilase	12	19	11	21	26	3	37	48	61	76	25	193	220	19	14	88	17	193	35	48	80	7	579	11	55	96	40	29	63	15	49	76	452	19	25	33	40	0	59	347	123	43	17	13	8	2	37	81	21	7	15	22	6	5	0	151	70	68	15	37	43	49
Nitrogen fixation	32.5	141.5	35	306	255	53.5	43.5	301.5	142	92.5	54.5	15.5	7.5	104	80	292.5	173.5	26	308	345.5	7.5	8	102.5	9	345	288	233	125	239	144.5	255.5	289.5	5.5	227.5	92	238	125.5	10	280.5	136.5	150	5.5	299	163	0	246.5	132.5	63.5	29.5	165.5	160.5	26	14.5	22	15	6.5	7	74.5	2112.5	7	1552	2514
Nonmevalonate Branch of Isoprenoid Biosynthesis	6268	5837	7032.5	881.5	1478	368.5	1818.5	2285	4274	8153	13312.5	11485.5	8557.5	7581	8296	351	6135.5	5615.5	1895	1964.5	16487.5	3608	10760.5	1648	1739	2532	2640.5	340.5	641.5	3151.5	2516	598.5	7781.5	1807.5	5699	1239.5	969.5	447.5	2165	4946.5	1714	2831.5	3185	854	23	1402.5	2897	6101.5	10363.5	3080	6646	10975	3099	87	311	8110	2079.5	12574.5	10709	3845.5	10795	12948.5
Nucleoside ABC transporter cluster	3638.33333333333	3914	2478	2182	1960.33333333333	2417.5	1392.66666666667	2181	2881	4224	6806.83333333333	6343.33333333333	5931.16666666666	4920	4231.33333333334	1690.16666666667	5139.5	7753.66666666666	2660.99999999999	2406	7500.83333333333	2386.16666666667	6184.66666666666	957.166666666667	3245.33333333333	2457.33333333333	4179	1740.83333333334	1780.33333333333	6496	2829.33333333333	1889.5	4452.66666666667	4085.16666666667	7148.33333333333	2257.33333333333	1222.33333333333	241.666666666667	2012.5	2990.83333333333	2086.83333333333	2747.66666666667	3256.83333333333	1351.5	19.6666666666667	1266.5	2864.66666666667	4540.33333333333	3006	2780.83333333333	5627.16666666667	5443.83333333333	1637.66666666667	1069.33333333333	1818.83333333333	3825.5	939.5	14174.6666666667	7803.16666666667	2503.66666666667	10138.1666666667	11498.6666666667
Nucleoside triphosphate pyrophosphohydrolase MazG	752	481	897.5	66.5	119	23.5	110	198	411	509.5	1136.5	1009.5	714.5	392.5	426.5	21	826.5	243	164.5	135	529	193.5	684.5	55	106.5	154	134.5	28	37.5	50	80	58.5	38	41.5	115.5	94.5	73	18.5	187.5	117	41.5	8.5	70.5	46.5	0	88.5	84.5	140.5	844.5	47	22	402.5	93.5	5	19.5	56	10.5	710.5	632.5	66	1000	794
Nucleoside uptake and degradation cluster	1323	1278.5	732	677.5	751	817	647.5	924.5	998.5	2921	4011	4342	4035	2439.5	1979.5	668.5	4767.5	2851.5	1237.5	1325	4402	985	2171	359	1234	1024.5	1832.5	436.5	817	2645.5	1789	1019	1817.5	1675.5	3125	700.5	540.5	106	951.5	1780	760.5	1575.5	2794.5	474	15	626	1685.5	3117	3957	1491.5	3125	3441	990	512.5	721.5	2011.5	860.5	4385	3423.5	2075.5	4133.5	6023
Nudix proteins (nucleoside triphosphate hydrolases)	4403.5	2581.75	4979	623.5	865.75	1580	942.75	949.75	3246.25	3319.75	7565.75	7831.5	5070.75	3157.25	3289.75	545.5	5521	4688	995.25	997.25	6103.5	1439.25	3844.25	807.25	1122.25	989	1636.25	866.25	790.75	2870	1229.25	417.5	3026.5	1379.75	2699	786	632.75	215.25	965	1859.5	824	2444.25	1385.25	525.5	24.25	787.25	1007.25	2205.75	6919.25	1653.5	3757.25	4219.5	1154.25	1578	2109.75	4182.75	1021.25	9914	6614	2420.25	6237.75	6933.5
O-methyl phosphoramidate modification in capsular polysaccharide	3	4	2	0	3	0	3	10	17	0	3	0	0	2	14	0	30	2	72	16	0	2	5	2	20	7	0	0	0	0	1	0	0	0	4	1	2	0	2	0	2	0	0	2	0	7	0	1	0	4	0	0	0	0	4	3	0	2	53	0	88	3
Oligopeptide degradation cluster	4409	3381	4966	1348	1562	2234	1493	1595	2592	5516	8983	8041	5078	3406	4354	1218	2620	5659	1959	1775	6903	1325	3719	558	2339	2063	2184	1378	1262	3592	2264	1345	5146	2212	4260	1543	1029	211	1396	3843	1636	2424	3850	922	20	1010	1994	3062	6461	1809	3173	6083	1959	2233	2752	3529	1505	7856	6564	3416	7864	10309
One-carbon metabolism by tetrahydropterines	2083.25	1843.01666666667	2033.56666666667	1094.31666666667	1088.4	522.9	685.2	1258.78333333333	2283.75	2187.9	3437.58333333333	3199.01666666667	3765.5	2641.63333333333	2912.63333333333	1095.65	2693.96666666667	3363.15	1376.16666666667	1257.73333333334	3767.45	1105.93333333333	3330.68333333333	583.65	1200.7	1265.7	1744.98333333333	660	1283.3	2908.7	1442.85	890.4	2661.61666666667	1537.95	1802.25	867.35	542.916666666666	109.616666666667	943.4	1872.5	1124.2	1123.8	1204.05	608.95	7.7	640.016666666667	1213.8	1932.15	2224.8	1126.95	2263.61666666667	1848.4	526.4	520.083333333333	567.2	2213.33333333333	682.9	5547.8	3159.06666666666	1572.8	5021.01666666667	4841.33333333333
Osmoregulation	805.5	771.5	892.5	648	578.5	730.5	308.5	554	850	731	1079.5	1063.5	1098	830.5	839.5	230	1728.5	1091	491	502	1611	234.5	944.5	421.5	704.5	592	546.5	472.5	357	848.5	627.5	372	2155.5	432	707	678.5	369	50.5	543.5	968	621	412	273.5	191	2	180.5	256.5	447.5	424	1060	2175	548	124	801	1096	1052	392	2440	1574	152	1467	1197
Osmotic stress cluster	86.6666666666667	32	139	16	27	1.66666666666667	14	38.6666666666667	83	137.333333333333	1682	1466.33333333333	1017	150	29.6666666666667	5	2609.66666666667	1270	12	34.3333333333333	0	1	0	4	8	42	8.66666666666667	4.66666666666667	18	932	4.66666666666667	6	5	418	724	14	18	0	21.3333333333333	4.66666666666667	0	0	0	3	0	173.333333333333	0	8.33333333333333	1697	5	6.66666666666667	0	0	0	34	0	3.33333333333333	5744.66666666667	2559	5	1900.33333333333	1572.66666666667
